"Plot Title: 21504860"
40.809313,-77.874813
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21504860, SEN S/N: 21504860)","Intensity, Lux (LGR S/N: 21504860, SEN S/N: 21504860)","Coupler Attached (LGR S/N: 21504860)","Host Connected (LGR S/N: 21504860)","Stopped (LGR S/N: 21504860)","End Of File (LGR S/N: 21504860)"
169,10/01/22,14:00:00.0,14.709,18600.1,,,,
170,10/01/22,14:05:00.0,13.942,22044.6,,,,
171,10/01/22,14:10:00.0,14.038,18600.1,,,,
172,10/01/22,14:15:00.0,13.461,10677.8,,,,
173,10/01/22,14:20:00.0,12.594,8266.7,,,,
174,10/01/22,14:25:00.0,12.013,5166.7,,,,
175,10/01/22,14:30:00.0,11.528,4650.0,,,,
176,10/01/22,14:35:00.0,11.139,5511.1,,,,
177,10/01/22,14:40:00.0,11.334,9644.5,,,,
178,10/01/22,14:45:00.0,11.334,6200.0,,,,
179,10/01/22,14:50:00.0,11.236,7233.4,,,,
180,10/01/22,14:55:00.0,11.431,9300.1,,,,
181,10/01/22,15:00:00.0,11.625,11711.2,,,,
182,10/01/22,15:05:00.0,11.625,9644.5,,,,
183,10/01/22,15:10:00.0,11.625,11711.2,,,,
184,10/01/22,15:15:00.0,11.722,15155.7,,,,
185,10/01/22,15:20:00.0,11.819,15155.7,,,,
186,10/01/22,15:25:00.0,11.819,14466.8,,,,
187,10/01/22,15:30:00.0,12.013,19289.0,,,,
188,10/01/22,15:35:00.0,12.207,19289.0,,,,
189,10/01/22,15:40:00.0,12.110,16533.4,,,,
190,10/01/22,15:45:00.0,11.916,15155.7,,,,
191,10/01/22,15:50:00.0,11.819,11711.2,,,,
192,10/01/22,15:55:00.0,11.625,9644.5,,,,
193,10/01/22,16:00:00.0,11.528,8266.7,,,,
194,10/01/22,16:05:00.0,11.528,10333.4,,,,
195,10/01/22,16:10:00.0,11.722,12400.1,,,,
196,10/01/22,16:15:00.0,11.819,10677.8,,,,
197,10/01/22,16:20:00.0,11.722,9644.5,,,,
198,10/01/22,16:25:00.0,11.722,8266.7,,,,
199,10/01/22,16:30:00.0,11.722,8266.7,,,,
200,10/01/22,16:35:00.0,11.625,7577.8,,,,
201,10/01/22,16:40:00.0,11.528,4994.5,,,,
202,10/01/22,16:45:00.0,11.431,5511.1,,,,
203,10/01/22,16:50:00.0,11.431,5511.1,,,,
204,10/01/22,16:55:00.0,11.431,5511.1,,,,
205,10/01/22,17:00:00.0,11.431,5338.9,,,,
206,10/01/22,17:05:00.0,11.334,3961.1,,,,
207,10/01/22,17:10:00.0,11.334,3444.5,,,,
208,10/01/22,17:15:00.0,11.334,3444.5,,,,
209,10/01/22,17:20:00.0,11.334,3444.5,,,,
210,10/01/22,17:25:00.0,11.334,3616.7,,,,
211,10/01/22,17:30:00.0,11.431,4133.4,,,,
212,10/01/22,17:35:00.0,11.431,2927.8,,,,
213,10/01/22,17:40:00.0,11.334,2066.7,,,,
214,10/01/22,17:45:00.0,11.236,1205.6,,,,
215,10/01/22,17:50:00.0,11.236,1377.8,,,,
216,10/01/22,17:55:00.0,11.236,1108.7,,,,
217,10/01/22,18:00:00.0,11.139,1076.4,,,,
218,10/01/22,18:05:00.0,11.139,1119.5,,,,
219,10/01/22,18:10:00.0,11.139,968.8,,,,
220,10/01/22,18:15:00.0,11.139,775.0,,,,
221,10/01/22,18:20:00.0,11.139,710.4,,,,
222,10/01/22,18:25:00.0,11.139,624.3,,,,
223,10/01/22,18:30:00.0,11.139,430.6,,,,
224,10/01/22,18:35:00.0,11.139,387.5,,,,
225,10/01/22,18:40:00.0,11.139,247.6,,,,
226,10/01/22,18:45:00.0,11.139,193.8,,,,
227,10/01/22,18:50:00.0,11.041,96.9,,,,
228,10/01/22,18:55:00.0,11.041,43.1,,,,
229,10/01/22,19:00:00.0,11.041,21.5,,,,
230,10/01/22,19:05:00.0,11.041,0.0,,,,
231,10/01/22,19:10:00.0,11.041,0.0,,,,
232,10/01/22,19:15:00.0,11.041,0.0,,,,
233,10/01/22,19:20:00.0,11.041,0.0,,,,
234,10/01/22,19:25:00.0,11.041,0.0,,,,
235,10/01/22,19:30:00.0,11.139,0.0,,,,
236,10/01/22,19:35:00.0,11.139,0.0,,,,
237,10/01/22,19:40:00.0,11.139,0.0,,,,
238,10/01/22,19:45:00.0,11.139,0.0,,,,
239,10/01/22,19:50:00.0,11.139,0.0,,,,
240,10/01/22,19:55:00.0,11.139,0.0,,,,
241,10/01/22,20:00:00.0,11.139,0.0,,,,
242,10/01/22,20:05:00.0,11.139,0.0,,,,
243,10/01/22,20:10:00.0,11.139,0.0,,,,
244,10/01/22,20:15:00.0,11.139,0.0,,,,
245,10/01/22,20:20:00.0,11.139,0.0,,,,
246,10/01/22,20:25:00.0,11.236,0.0,,,,
247,10/01/22,20:30:00.0,11.236,0.0,,,,
248,10/01/22,20:35:00.0,11.236,0.0,,,,
249,10/01/22,20:40:00.0,11.236,0.0,,,,
250,10/01/22,20:45:00.0,11.236,0.0,,,,
251,10/01/22,20:50:00.0,11.334,0.0,,,,
252,10/01/22,20:55:00.0,11.334,0.0,,,,
253,10/01/22,21:00:00.0,11.334,0.0,,,,
254,10/01/22,21:05:00.0,11.334,0.0,,,,
255,10/01/22,21:10:00.0,11.334,0.0,,,,
256,10/01/22,21:15:00.0,11.334,0.0,,,,
257,10/01/22,21:20:00.0,11.334,0.0,,,,
258,10/01/22,21:25:00.0,11.431,0.0,,,,
259,10/01/22,21:30:00.0,11.334,0.0,,,,
260,10/01/22,21:35:00.0,11.334,0.0,,,,
261,10/01/22,21:40:00.0,11.334,0.0,,,,
262,10/01/22,21:45:00.0,11.334,0.0,,,,
263,10/01/22,21:50:00.0,11.334,0.0,,,,
264,10/01/22,21:55:00.0,11.334,0.0,,,,
265,10/01/22,22:00:00.0,11.236,0.0,,,,
266,10/01/22,22:05:00.0,11.236,0.0,,,,
267,10/01/22,22:10:00.0,11.236,0.0,,,,
268,10/01/22,22:15:00.0,11.139,0.0,,,,
269,10/01/22,22:20:00.0,11.139,0.0,,,,
270,10/01/22,22:25:00.0,11.139,0.0,,,,
271,10/01/22,22:30:00.0,11.139,0.0,,,,
272,10/01/22,22:35:00.0,11.139,0.0,,,,
273,10/01/22,22:40:00.0,11.139,0.0,,,,
274,10/01/22,22:45:00.0,11.139,0.0,,,,
275,10/01/22,22:50:00.0,11.139,0.0,,,,
276,10/01/22,22:55:00.0,11.139,0.0,,,,
277,10/01/22,23:00:00.0,11.139,0.0,,,,
278,10/01/22,23:05:00.0,11.139,0.0,,,,
279,10/01/22,23:10:00.0,11.041,0.0,,,,
280,10/01/22,23:15:00.0,11.041,0.0,,,,
281,10/01/22,23:20:00.0,11.041,0.0,,,,
282,10/01/22,23:25:00.0,11.041,0.0,,,,
283,10/01/22,23:30:00.0,11.041,0.0,,,,
284,10/01/22,23:35:00.0,11.041,0.0,,,,
285,10/01/22,23:40:00.0,10.944,0.0,,,,
286,10/01/22,23:45:00.0,10.944,0.0,,,,
287,10/01/22,23:50:00.0,10.944,0.0,,,,
288,10/01/22,23:55:00.0,10.846,0.0,,,,
289,10/02/22,00:00:00.0,10.846,0.0,,,,
290,10/02/22,00:05:00.0,10.748,0.0,,,,
291,10/02/22,00:10:00.0,10.748,0.0,,,,
292,10/02/22,00:15:00.0,10.748,0.0,,,,
293,10/02/22,00:20:00.0,10.748,0.0,,,,
294,10/02/22,00:25:00.0,10.748,0.0,,,,
295,10/02/22,00:30:00.0,10.748,0.0,,,,
296,10/02/22,00:35:00.0,10.651,0.0,,,,
297,10/02/22,00:40:00.0,10.651,0.0,,,,
298,10/02/22,00:45:00.0,10.651,0.0,,,,
299,10/02/22,00:50:00.0,10.651,0.0,,,,
300,10/02/22,00:55:00.0,10.651,0.0,,,,
301,10/02/22,01:00:00.0,10.651,0.0,,,,
302,10/02/22,01:05:00.0,10.651,0.0,,,,
303,10/02/22,01:10:00.0,10.651,0.0,,,,
304,10/02/22,01:15:00.0,10.651,0.0,,,,
305,10/02/22,01:20:00.0,10.651,0.0,,,,
306,10/02/22,01:25:00.0,10.553,0.0,,,,
307,10/02/22,01:30:00.0,10.553,0.0,,,,
308,10/02/22,01:35:00.0,10.553,0.0,,,,
309,10/02/22,01:40:00.0,10.553,0.0,,,,
310,10/02/22,01:45:00.0,10.553,0.0,,,,
311,10/02/22,01:50:00.0,10.553,0.0,,,,
312,10/02/22,01:55:00.0,10.553,0.0,,,,
313,10/02/22,02:00:00.0,10.553,0.0,,,,
314,10/02/22,02:05:00.0,10.553,0.0,,,,
315,10/02/22,02:10:00.0,10.651,0.0,,,,
316,10/02/22,02:15:00.0,10.651,0.0,,,,
317,10/02/22,02:20:00.0,10.651,0.0,,,,
318,10/02/22,02:25:00.0,10.651,0.0,,,,
319,10/02/22,02:30:00.0,10.651,0.0,,,,
320,10/02/22,02:35:00.0,10.651,0.0,,,,
321,10/02/22,02:40:00.0,10.651,0.0,,,,
322,10/02/22,02:45:00.0,10.651,0.0,,,,
323,10/02/22,02:50:00.0,10.651,0.0,,,,
324,10/02/22,02:55:00.0,10.651,0.0,,,,
325,10/02/22,03:00:00.0,10.651,0.0,,,,
326,10/02/22,03:05:00.0,10.748,0.0,,,,
327,10/02/22,03:10:00.0,10.748,0.0,,,,
328,10/02/22,03:15:00.0,10.748,0.0,,,,
329,10/02/22,03:20:00.0,10.748,0.0,,,,
330,10/02/22,03:25:00.0,10.748,0.0,,,,
331,10/02/22,03:30:00.0,10.748,0.0,,,,
332,10/02/22,03:35:00.0,10.748,0.0,,,,
333,10/02/22,03:40:00.0,10.748,0.0,,,,
334,10/02/22,03:45:00.0,10.748,0.0,,,,
335,10/02/22,03:50:00.0,10.748,0.0,,,,
336,10/02/22,03:55:00.0,10.748,0.0,,,,
337,10/02/22,04:00:00.0,10.748,0.0,,,,
338,10/02/22,04:05:00.0,10.748,0.0,,,,
339,10/02/22,04:10:00.0,10.748,0.0,,,,
340,10/02/22,04:15:00.0,10.748,0.0,,,,
341,10/02/22,04:20:00.0,10.748,0.0,,,,
342,10/02/22,04:25:00.0,10.748,0.0,,,,
343,10/02/22,04:30:00.0,10.748,0.0,,,,
344,10/02/22,04:35:00.0,10.651,0.0,,,,
345,10/02/22,04:40:00.0,10.651,0.0,,,,
346,10/02/22,04:45:00.0,10.651,0.0,,,,
347,10/02/22,04:50:00.0,10.651,0.0,,,,
348,10/02/22,04:55:00.0,10.651,0.0,,,,
349,10/02/22,05:00:00.0,10.553,0.0,,,,
350,10/02/22,05:05:00.0,10.553,0.0,,,,
351,10/02/22,05:10:00.0,10.553,0.0,,,,
352,10/02/22,05:15:00.0,10.553,0.0,,,,
353,10/02/22,05:20:00.0,10.455,0.0,,,,
354,10/02/22,05:25:00.0,10.455,0.0,,,,
355,10/02/22,05:30:00.0,10.455,0.0,,,,
356,10/02/22,05:35:00.0,10.455,0.0,,,,
357,10/02/22,05:40:00.0,10.357,0.0,,,,
358,10/02/22,05:45:00.0,10.357,0.0,,,,
359,10/02/22,05:50:00.0,10.357,0.0,,,,
360,10/02/22,05:55:00.0,10.357,0.0,,,,
361,10/02/22,06:00:00.0,10.357,0.0,,,,
362,10/02/22,06:05:00.0,10.357,0.0,,,,
363,10/02/22,06:10:00.0,10.259,0.0,,,,
364,10/02/22,06:15:00.0,10.259,0.0,,,,
365,10/02/22,06:20:00.0,10.259,0.0,,,,
366,10/02/22,06:25:00.0,10.259,0.0,,,,
367,10/02/22,06:30:00.0,10.259,0.0,,,,
368,10/02/22,06:35:00.0,10.259,0.0,,,,
369,10/02/22,06:40:00.0,10.161,0.0,,,,
370,10/02/22,06:45:00.0,10.161,0.0,,,,
371,10/02/22,06:50:00.0,10.161,0.0,,,,
372,10/02/22,06:55:00.0,10.161,0.0,,,,
373,10/02/22,07:00:00.0,10.161,10.8,,,,
374,10/02/22,07:05:00.0,10.161,43.1,,,,
375,10/02/22,07:10:00.0,10.161,86.1,,,,
376,10/02/22,07:15:00.0,10.161,129.2,,,,
377,10/02/22,07:20:00.0,10.161,183.0,,,,
378,10/02/22,07:25:00.0,10.161,279.9,,,,
379,10/02/22,07:30:00.0,10.161,419.8,,,,
380,10/02/22,07:35:00.0,10.161,613.5,,,,
381,10/02/22,07:40:00.0,10.161,828.8,,,,
382,10/02/22,07:45:00.0,10.161,914.9,,,,
383,10/02/22,07:50:00.0,10.161,1550.0,,,,
384,10/02/22,07:55:00.0,10.161,1377.8,,,,
385,10/02/22,08:00:00.0,10.161,2152.8,,,,
386,10/02/22,08:05:00.0,10.161,2238.9,,,,
387,10/02/22,08:10:00.0,10.259,2755.6,,,,
388,10/02/22,08:15:00.0,10.161,2325.0,,,,
389,10/02/22,08:20:00.0,10.259,3272.2,,,,
390,10/02/22,08:25:00.0,10.259,3616.7,,,,
391,10/02/22,08:30:00.0,10.259,3444.5,,,,
392,10/02/22,08:35:00.0,10.259,4305.6,,,,
393,10/02/22,08:40:00.0,10.259,4133.4,,,,
394,10/02/22,08:45:00.0,10.357,5166.7,,,,
395,10/02/22,08:50:00.0,10.455,5511.1,,,,
396,10/02/22,08:55:00.0,10.553,6200.0,,,,
397,10/02/22,09:00:00.0,10.455,4994.5,,,,
398,10/02/22,09:05:00.0,10.455,4822.3,,,,
399,10/02/22,09:10:00.0,10.455,5166.7,,,,
400,10/02/22,09:15:00.0,10.357,4994.5,,,,
401,10/02/22,09:20:00.0,10.357,4305.6,,,,
402,10/02/22,09:25:00.0,10.259,3444.5,,,,
403,10/02/22,09:30:00.0,10.259,3961.1,,,,
404,10/02/22,09:35:00.0,10.259,5511.1,,,,
405,10/02/22,09:40:00.0,10.357,5338.9,,,,
406,10/02/22,09:45:00.0,10.455,7233.4,,,,
407,10/02/22,09:50:00.0,10.651,8611.2,,,,
408,10/02/22,09:55:00.0,10.748,7577.8,,,,
409,10/02/22,10:00:00.0,10.944,10333.4,,,,
410,10/02/22,10:05:00.0,10.944,9300.1,,,,
411,10/02/22,10:10:00.0,10.846,9300.1,,,,
412,10/02/22,10:15:00.0,10.846,9300.1,,,,
413,10/02/22,10:20:00.0,10.846,9644.5,,,,
414,10/02/22,10:25:00.0,10.944,10333.4,,,,
415,10/02/22,10:30:00.0,10.944,10333.4,,,,
416,10/02/22,10:35:00.0,11.139,12400.1,,,,
417,10/02/22,10:40:00.0,11.334,13089.0,,,,
418,10/02/22,10:45:00.0,11.528,14466.8,,,,
419,10/02/22,10:50:00.0,11.722,16533.4,,,,
420,10/02/22,10:55:00.0,11.916,19289.0,,,,
421,10/02/22,11:00:00.0,12.013,16533.4,,,,
422,10/02/22,11:05:00.0,12.110,13777.9,,,,
423,10/02/22,11:10:00.0,12.110,14466.8,,,,
424,10/02/22,11:15:00.0,11.722,9644.5,,,,
425,10/02/22,11:20:00.0,11.431,9300.1,,,,
426,10/02/22,11:25:00.0,11.431,12400.1,,,,
427,10/02/22,11:30:00.0,12.013,22044.6,,,,
428,10/02/22,11:35:00.0,12.497,24800.2,,,,
429,10/02/22,11:40:00.0,12.787,24800.2,,,,
430,10/02/22,11:45:00.0,13.076,26178.0,,,,
431,10/02/22,11:50:00.0,13.558,30311.3,,,,
432,10/02/22,11:55:00.0,13.942,35822.5,,,,
433,10/02/22,12:00:00.0,14.421,37200.2,,,,
434,10/02/22,12:05:00.0,14.900,44089.2,,,,
435,10/02/22,12:10:00.0,15.091,49600.3,,,,
436,10/02/22,12:15:00.0,15.569,57867.0,,,,
437,10/02/22,12:20:00.0,16.237,63378.2,,,,
438,10/02/22,12:25:00.0,16.427,60622.6,,,,
439,10/02/22,12:30:00.0,16.332,49600.3,,,,
440,10/02/22,12:35:00.0,15.855,44089.2,,,,
441,10/02/22,12:40:00.0,15.473,44089.2,,,,
442,10/02/22,12:45:00.0,15.664,44089.2,,,,
443,10/02/22,12:50:00.0,15.378,42711.4,,,,
444,10/02/22,12:55:00.0,15.378,38578.0,,,,
445,10/02/22,13:00:00.0,15.091,41333.6,,,,
446,10/02/22,13:05:00.0,15.378,49600.3,,,,
447,10/02/22,13:10:00.0,15.760,46844.8,,,,
448,10/02/22,13:15:00.0,15.951,46844.8,,,,
449,10/02/22,13:20:00.0,15.951,44089.2,,,,
450,10/02/22,13:25:00.0,15.951,44089.2,,,,
451,10/02/22,13:30:00.0,15.760,39955.8,,,,
452,10/02/22,13:35:00.0,16.141,49600.3,,,,
453,10/02/22,13:40:00.0,16.332,42711.4,,,,
454,10/02/22,13:45:00.0,15.951,31689.1,,,,
455,10/02/22,13:50:00.0,15.282,26178.0,,,,
456,10/02/22,13:55:00.0,15.282,37200.2,,,,
457,10/02/22,14:00:00.0,15.569,41333.6,,,,
458,10/02/22,14:05:00.0,15.855,41333.6,,,,
459,10/02/22,14:10:00.0,16.523,44089.2,,,,
460,10/02/22,14:15:00.0,16.903,46844.8,,,,
461,10/02/22,14:20:00.0,16.808,44089.2,,,,
462,10/02/22,14:25:00.0,16.618,38578.0,,,,
463,10/02/22,14:30:00.0,16.332,38578.0,,,,
464,10/02/22,14:35:00.0,16.523,42711.4,,,,
465,10/02/22,14:40:00.0,16.999,49600.3,,,,
466,10/02/22,14:45:00.0,17.570,49600.3,,,,
467,10/02/22,14:50:00.0,17.570,46844.8,,,,
468,10/02/22,14:55:00.0,17.570,44089.2,,,,
469,10/02/22,15:00:00.0,17.475,44089.2,,,,
470,10/02/22,15:05:00.0,17.379,44089.2,,,,
471,10/02/22,15:10:00.0,17.950,46844.8,,,,
472,10/02/22,15:15:00.0,18.140,46844.8,,,,
473,10/02/22,15:20:00.0,18.331,46844.8,,,,
474,10/02/22,15:25:00.0,18.331,46844.8,,,,
475,10/02/22,15:30:00.0,18.331,49600.3,,,,
476,10/02/22,15:35:00.0,18.521,49600.3,,,,
477,10/02/22,15:40:00.0,18.616,52355.9,,,,
478,10/02/22,15:45:00.0,18.711,52355.9,,,,
