"Plot Title: 21504856"
40.800562,-77.867688
"#","Date","Time, GMT-04:00","Temp, °C (LGR S/N: 21504856, SEN S/N: 21504856)","Intensity, Lux (LGR S/N: 21504856, SEN S/N: 21504856)","Coupler Attached (LGR S/N: 21504856)","Host Connected (LGR S/N: 21504856)","Stopped (LGR S/N: 21504856)","End Of File (LGR S/N: 21504856)"
1612,10/06/22,14:15:00.0,19.853,5166.7,,,,
1613,10/06/22,14:20:00.0,19.662,4650.0,,,,
1614,10/06/22,14:25:00.0,19.567,4994.5,,,,
1615,10/06/22,14:30:00.0,19.472,5166.7,,,,
1616,10/06/22,14:35:00.0,19.472,3444.5,,,,
1617,10/06/22,14:40:00.0,19.567,5511.1,,,,
1618,10/06/22,14:45:00.0,19.662,4822.3,,,,
1619,10/06/22,14:50:00.0,19.567,5166.7,,,,
1620,10/06/22,14:55:00.0,19.853,4477.8,,,,
1621,10/06/22,15:00:00.0,19.662,3616.7,,,,
1622,10/06/22,15:05:00.0,19.758,5166.7,,,,
1623,10/06/22,15:10:00.0,20.138,5166.7,,,,
1624,10/06/22,15:15:00.0,19.948,3444.5,,,,
1625,10/06/22,15:20:00.0,19.948,2755.6,,,,
1626,10/06/22,15:25:00.0,19.948,2411.1,,,,
1627,10/06/22,15:30:00.0,20.138,2411.1,,,,
1628,10/06/22,15:35:00.0,20.138,2238.9,,,,
1629,10/06/22,15:40:00.0,20.043,3444.5,,,,
1630,10/06/22,15:45:00.0,19.948,2927.8,,,,
1631,10/06/22,15:50:00.0,19.758,3272.2,,,,
1632,10/06/22,15:55:00.0,19.758,3444.5,,,,
1633,10/06/22,16:00:00.0,19.853,3100.0,,,,
1634,10/06/22,16:05:00.0,20.043,2927.8,,,,
1635,10/06/22,16:10:00.0,20.138,2497.2,,,,
1636,10/06/22,16:15:00.0,20.043,2238.9,,,,
1637,10/06/22,16:20:00.0,19.853,2152.8,,,,
1638,10/06/22,16:25:00.0,19.662,2325.0,,,,
1639,10/06/22,16:30:00.0,19.662,2583.4,,,,
1640,10/06/22,16:35:00.0,19.567,2238.9,,,,
1641,10/06/22,16:40:00.0,19.472,1980.6,,,,
1642,10/06/22,16:45:00.0,19.472,1722.2,,,,
1643,10/06/22,16:50:00.0,19.377,1636.1,,,,
1644,10/06/22,16:55:00.0,19.282,1550.0,,,,
1645,10/06/22,17:00:00.0,19.187,1463.9,,,,
1646,10/06/22,17:05:00.0,19.092,1356.3,,,,
1647,10/06/22,17:10:00.0,19.092,1302.4,,,,
1648,10/06/22,17:15:00.0,18.996,1216.3,,,,
1649,10/06/22,17:20:00.0,18.901,1011.8,,,,
1650,10/06/22,17:25:00.0,18.996,775.0,,,,
1651,10/06/22,17:30:00.0,18.901,667.4,,,,
1652,10/06/22,17:35:00.0,18.711,656.6,,,,
1653,10/06/22,17:40:00.0,18.521,710.4,,,,
1654,10/06/22,17:45:00.0,18.426,753.5,,,,
1655,10/06/22,17:50:00.0,18.331,721.2,,,,
1656,10/06/22,17:55:00.0,18.331,635.1,,,,
1657,10/06/22,18:00:00.0,18.331,559.7,,,,
1658,10/06/22,18:05:00.0,18.331,516.7,,,,
1659,10/06/22,18:10:00.0,18.140,473.6,,,,
1660,10/06/22,18:15:00.0,18.045,376.7,,,,
1661,10/06/22,18:20:00.0,17.950,247.6,,,,
1662,10/06/22,18:25:00.0,17.855,172.2,,,,
1663,10/06/22,18:30:00.0,17.760,107.6,,,,
1664,10/06/22,18:35:00.0,17.760,43.1,,,,
1665,10/06/22,18:40:00.0,17.665,10.8,,,,
1666,10/06/22,18:45:00.0,17.570,0.0,,,,
1667,10/06/22,18:50:00.0,17.475,0.0,,,,
1668,10/06/22,18:55:00.0,17.284,0.0,,,,
1669,10/06/22,19:00:00.0,17.094,0.0,,,,
1670,10/06/22,19:05:00.0,17.094,0.0,,,,
1671,10/06/22,19:10:00.0,17.094,0.0,,,,
1672,10/06/22,19:15:00.0,16.999,0.0,,,,
1673,10/06/22,19:20:00.0,16.999,0.0,,,,
1674,10/06/22,19:25:00.0,16.903,0.0,,,,
1675,10/06/22,19:30:00.0,16.903,0.0,,,,
1676,10/06/22,19:35:00.0,16.903,0.0,,,,
1677,10/06/22,19:40:00.0,16.808,0.0,,,,
1678,10/06/22,19:45:00.0,16.808,0.0,,,,
1679,10/06/22,19:50:00.0,16.808,0.0,,,,
1680,10/06/22,19:55:00.0,16.713,0.0,,,,
1681,10/06/22,20:00:00.0,16.713,0.0,,,,
1682,10/06/22,20:05:00.0,16.713,0.0,,,,
1683,10/06/22,20:10:00.0,16.618,0.0,,,,
1684,10/06/22,20:15:00.0,16.713,0.0,,,,
1685,10/06/22,20:20:00.0,16.618,0.0,,,,
1686,10/06/22,20:25:00.0,16.523,0.0,,,,
1687,10/06/22,20:30:00.0,16.427,0.0,,,,
1688,10/06/22,20:35:00.0,16.427,0.0,,,,
1689,10/06/22,20:40:00.0,16.237,0.0,,,,
1690,10/06/22,20:45:00.0,16.046,0.0,,,,
1691,10/06/22,20:50:00.0,15.951,0.0,,,,
1692,10/06/22,20:55:00.0,15.760,0.0,,,,
1693,10/06/22,21:00:00.0,15.664,0.0,,,,
1694,10/06/22,21:05:00.0,15.664,0.0,,,,
1695,10/06/22,21:10:00.0,15.855,0.0,,,,
1696,10/06/22,21:15:00.0,16.046,0.0,,,,
1697,10/06/22,21:20:00.0,16.141,0.0,,,,
1698,10/06/22,21:25:00.0,16.237,0.0,,,,
1699,10/06/22,21:30:00.0,16.237,0.0,,,,
1700,10/06/22,21:35:00.0,16.237,0.0,,,,
1701,10/06/22,21:40:00.0,16.237,0.0,,,,
1702,10/06/22,21:45:00.0,16.237,0.0,,,,
1703,10/06/22,21:50:00.0,16.141,0.0,,,,
1704,10/06/22,21:55:00.0,16.141,0.0,,,,
1705,10/06/22,22:00:00.0,16.046,0.0,,,,
1706,10/06/22,22:05:00.0,15.951,0.0,,,,
1707,10/06/22,22:10:00.0,15.855,0.0,,,,
1708,10/06/22,22:15:00.0,15.664,0.0,,,,
1709,10/06/22,22:20:00.0,15.569,0.0,,,,
1710,10/06/22,22:25:00.0,15.473,0.0,,,,
1711,10/06/22,22:30:00.0,15.378,0.0,,,,
1712,10/06/22,22:35:00.0,15.378,0.0,,,,
1713,10/06/22,22:40:00.0,15.282,0.0,,,,
1714,10/06/22,22:45:00.0,15.282,0.0,,,,
1715,10/06/22,22:50:00.0,15.282,0.0,,,,
1716,10/06/22,22:55:00.0,15.282,0.0,,,,
1717,10/06/22,23:00:00.0,15.091,0.0,,,,
1718,10/06/22,23:05:00.0,14.996,0.0,,,,
1719,10/06/22,23:10:00.0,14.996,0.0,,,,
1720,10/06/22,23:15:00.0,14.900,0.0,,,,
1721,10/06/22,23:20:00.0,14.804,0.0,,,,
1722,10/06/22,23:25:00.0,14.709,0.0,,,,
1723,10/06/22,23:30:00.0,14.613,0.0,,,,
1724,10/06/22,23:35:00.0,14.517,0.0,,,,
1725,10/06/22,23:40:00.0,14.421,0.0,,,,
1726,10/06/22,23:45:00.0,14.421,0.0,,,,
1727,10/06/22,23:50:00.0,14.421,0.0,,,,
1728,10/06/22,23:55:00.0,14.421,0.0,,,,
1729,10/07/22,00:00:00.0,14.517,0.0,,,,
1730,10/07/22,00:05:00.0,14.517,0.0,,,,
1731,10/07/22,00:10:00.0,14.517,0.0,,,,
1732,10/07/22,00:15:00.0,14.517,0.0,,,,
1733,10/07/22,00:20:00.0,14.517,0.0,,,,
1734,10/07/22,00:25:00.0,14.517,0.0,,,,
1735,10/07/22,00:30:00.0,14.421,0.0,,,,
1736,10/07/22,00:35:00.0,14.325,0.0,,,,
1737,10/07/22,00:40:00.0,14.134,0.0,,,,
1738,10/07/22,00:45:00.0,14.038,0.0,,,,
1739,10/07/22,00:50:00.0,13.846,0.0,,,,
1740,10/07/22,00:55:00.0,13.750,0.0,,,,
1741,10/07/22,01:00:00.0,13.558,0.0,,,,
1742,10/07/22,01:05:00.0,13.461,0.0,,,,
1743,10/07/22,01:10:00.0,13.461,0.0,,,,
1744,10/07/22,01:15:00.0,13.558,0.0,,,,
1745,10/07/22,01:20:00.0,13.558,0.0,,,,
1746,10/07/22,01:25:00.0,13.654,0.0,,,,
1747,10/07/22,01:30:00.0,13.558,0.0,,,,
1748,10/07/22,01:35:00.0,13.558,0.0,,,,
1749,10/07/22,01:40:00.0,13.558,0.0,,,,
1750,10/07/22,01:45:00.0,13.461,0.0,,,,
1751,10/07/22,01:50:00.0,13.461,0.0,,,,
1752,10/07/22,01:55:00.0,13.558,0.0,,,,
1753,10/07/22,02:00:00.0,13.558,0.0,,,,
1754,10/07/22,02:05:00.0,13.558,0.0,,,,
1755,10/07/22,02:10:00.0,13.461,0.0,,,,
1756,10/07/22,02:15:00.0,13.269,0.0,,,,
1757,10/07/22,02:20:00.0,13.173,0.0,,,,
1758,10/07/22,02:25:00.0,13.173,0.0,,,,
1759,10/07/22,02:30:00.0,13.076,0.0,,,,
1760,10/07/22,02:35:00.0,13.173,0.0,,,,
1761,10/07/22,02:40:00.0,13.173,0.0,,,,
1762,10/07/22,02:45:00.0,13.269,0.0,,,,
1763,10/07/22,02:50:00.0,13.269,0.0,,,,
1764,10/07/22,02:55:00.0,13.173,0.0,,,,
1765,10/07/22,03:00:00.0,13.173,0.0,,,,
1766,10/07/22,03:05:00.0,13.173,0.0,,,,
1767,10/07/22,03:10:00.0,13.173,0.0,,,,
1768,10/07/22,03:15:00.0,13.173,0.0,,,,
1769,10/07/22,03:20:00.0,13.173,0.0,,,,
1770,10/07/22,03:25:00.0,13.076,0.0,,,,
1771,10/07/22,03:30:00.0,13.076,0.0,,,,
1772,10/07/22,03:35:00.0,12.980,0.0,,,,
1773,10/07/22,03:40:00.0,12.980,0.0,,,,
1774,10/07/22,03:45:00.0,13.076,0.0,,,,
1775,10/07/22,03:50:00.0,13.173,0.0,,,,
1776,10/07/22,03:55:00.0,12.980,0.0,,,,
1777,10/07/22,04:00:00.0,12.980,0.0,,,,
1778,10/07/22,04:05:00.0,12.980,0.0,,,,
1779,10/07/22,04:10:00.0,13.076,0.0,,,,
1780,10/07/22,04:15:00.0,13.461,0.0,,,,
1781,10/07/22,04:20:00.0,13.654,0.0,,,,
1782,10/07/22,04:25:00.0,13.750,0.0,,,,
1783,10/07/22,04:30:00.0,13.558,0.0,,,,
1784,10/07/22,04:35:00.0,13.461,0.0,,,,
1785,10/07/22,04:40:00.0,13.558,0.0,,,,
1786,10/07/22,04:45:00.0,13.461,0.0,,,,
1787,10/07/22,04:50:00.0,13.269,0.0,,,,
1788,10/07/22,04:55:00.0,12.980,0.0,,,,
1789,10/07/22,05:00:00.0,12.690,0.0,,,,
1790,10/07/22,05:05:00.0,12.594,0.0,,,,
1791,10/07/22,05:10:00.0,12.690,0.0,,,,
1792,10/07/22,05:15:00.0,12.787,0.0,,,,
1793,10/07/22,05:20:00.0,12.883,0.0,,,,
1794,10/07/22,05:25:00.0,12.883,0.0,,,,
1795,10/07/22,05:30:00.0,12.883,0.0,,,,
1796,10/07/22,05:35:00.0,12.883,0.0,,,,
1797,10/07/22,05:40:00.0,12.980,0.0,,,,
1798,10/07/22,05:45:00.0,13.076,0.0,,,,
1799,10/07/22,05:50:00.0,13.076,0.0,,,,
1800,10/07/22,05:55:00.0,13.076,0.0,,,,
1801,10/07/22,06:00:00.0,12.980,0.0,,,,
1802,10/07/22,06:05:00.0,12.787,0.0,,,,
1803,10/07/22,06:10:00.0,12.304,0.0,,,,
1804,10/07/22,06:15:00.0,12.013,0.0,,,,
1805,10/07/22,06:20:00.0,12.013,0.0,,,,
1806,10/07/22,06:25:00.0,12.013,0.0,,,,
1807,10/07/22,06:30:00.0,11.916,0.0,,,,
1808,10/07/22,06:35:00.0,12.013,0.0,,,,
1809,10/07/22,06:40:00.0,11.916,0.0,,,,
1810,10/07/22,06:45:00.0,11.819,0.0,,,,
1811,10/07/22,06:50:00.0,11.722,0.0,,,,
1812,10/07/22,06:55:00.0,11.625,0.0,,,,
1813,10/07/22,07:00:00.0,11.625,0.0,,,,
1814,10/07/22,07:05:00.0,11.528,10.8,,,,
1815,10/07/22,07:10:00.0,11.334,21.5,,,,
1816,10/07/22,07:15:00.0,11.236,43.1,,,,
1817,10/07/22,07:20:00.0,11.236,96.9,,,,
1818,10/07/22,07:25:00.0,11.236,183.0,,,,
1819,10/07/22,07:30:00.0,11.236,290.6,,,,
1820,10/07/22,07:35:00.0,11.334,376.7,,,,
1821,10/07/22,07:40:00.0,11.528,516.7,,,,
1822,10/07/22,07:45:00.0,11.819,796.5,,,,
1823,10/07/22,07:50:00.0,12.304,1248.6,,,,
1824,10/07/22,07:55:00.0,12.690,1377.8,,,,
1825,10/07/22,08:00:00.0,12.883,1463.9,,,,
1826,10/07/22,08:05:00.0,12.980,893.4,,,,
1827,10/07/22,08:10:00.0,12.787,505.9,,,,
1828,10/07/22,08:15:00.0,12.690,721.2,,,,
1829,10/07/22,08:20:00.0,12.690,2497.2,,,,
1830,10/07/22,08:25:00.0,12.787,1808.3,,,,
1831,10/07/22,08:30:00.0,12.883,2066.7,,,,
1832,10/07/22,08:35:00.0,12.980,2238.9,,,,
1833,10/07/22,08:40:00.0,13.076,2411.1,,,,
1834,10/07/22,08:45:00.0,13.173,2583.4,,,,
1835,10/07/22,08:50:00.0,13.173,2755.6,,,,
1836,10/07/22,08:55:00.0,13.269,2927.8,,,,
1837,10/07/22,09:00:00.0,13.269,3100.0,,,,
1838,10/07/22,09:05:00.0,13.365,3444.5,,,,
1839,10/07/22,09:10:00.0,13.461,3788.9,,,,
1840,10/07/22,09:15:00.0,13.750,3961.1,,,,
1841,10/07/22,09:20:00.0,14.230,4133.4,,,,
1842,10/07/22,09:25:00.0,14.517,4650.0,,,,
1843,10/07/22,09:30:00.0,14.804,4994.5,,,,
1844,10/07/22,09:35:00.0,15.187,10677.8,,,,
1845,10/07/22,09:40:00.0,15.473,6200.0,,,,
1846,10/07/22,09:45:00.0,15.664,7577.8,,,,
1847,10/07/22,09:50:00.0,15.855,7233.4,,,,
1848,10/07/22,09:55:00.0,15.951,7233.4,,,,
1849,10/07/22,10:00:00.0,16.141,7577.8,,,,
1850,10/07/22,10:05:00.0,16.046,7233.4,,,,
1851,10/07/22,10:10:00.0,16.141,7577.8,,,,
1852,10/07/22,10:15:00.0,16.141,8266.7,,,,
1853,10/07/22,10:20:00.0,16.141,7233.4,,,,
1854,10/07/22,10:25:00.0,16.141,8266.7,,,,
1855,10/07/22,10:30:00.0,15.855,2927.8,,,,
1856,10/07/22,10:35:00.0,15.569,1722.2,,,,
1857,10/07/22,10:40:00.0,15.378,1894.5,,,,
1858,10/07/22,10:45:00.0,15.187,2066.7,,,,
1859,10/07/22,10:50:00.0,15.187,2152.8,,,,
1860,10/07/22,10:55:00.0,15.187,2927.8,,,,
1861,10/07/22,11:00:00.0,15.187,1550.0,,,,
1862,10/07/22,11:05:00.0,15.187,1550.0,,,,
1863,10/07/22,11:10:00.0,15.187,1808.3,,,,
1864,10/07/22,11:15:00.0,15.187,1550.0,,,,
1865,10/07/22,11:20:00.0,15.187,1722.2,,,,
1866,10/07/22,11:25:00.0,15.282,2927.8,,,,
1867,10/07/22,11:30:00.0,15.473,3961.1,,,,
1868,10/07/22,11:35:00.0,15.569,2755.6,,,,
1869,10/07/22,11:40:00.0,15.569,1980.6,,,,
1870,10/07/22,11:45:00.0,15.378,1722.2,,,,
1871,10/07/22,11:50:00.0,15.282,1313.2,,,,
1872,10/07/22,11:55:00.0,15.282,1356.3,,,,
1873,10/07/22,12:00:00.0,15.187,1894.5,,,,
1874,10/07/22,12:05:00.0,15.187,2066.7,,,,
1875,10/07/22,12:10:00.0,15.282,2583.4,,,,
1876,10/07/22,12:15:00.0,15.378,2411.1,,,,
1877,10/07/22,12:20:00.0,15.378,1636.1,,,,
1878,10/07/22,12:25:00.0,15.378,2325.0,,,,
1879,10/07/22,12:30:00.0,15.282,2152.8,,,,
1880,10/07/22,12:35:00.0,15.378,5338.9,,,,
1881,10/07/22,12:40:00.0,15.855,38578.0,,,,
1882,10/07/22,12:45:00.0,17.094,9644.5,,,,
1883,10/07/22,12:50:00.0,19.092,126756.4,,,,
1884,10/07/22,12:55:00.0,19.187,9644.5,,,,
1885,10/07/22,13:00:00.0,18.236,37200.2,,,,
1886,10/07/22,13:05:00.0,18.236,44089.2,,,,
1887,10/07/22,13:10:00.0,18.711,33066.9,,,,
1888,10/07/22,13:15:00.0,18.045,18600.1,,,,
1889,10/07/22,13:20:00.0,17.189,8611.2,,,,
1890,10/07/22,13:25:00.0,16.523,6200.0,,,,
1891,10/07/22,13:30:00.0,16.046,3444.5,,,,
1892,10/07/22,13:35:00.0,15.760,9300.1,,,,
1893,10/07/22,13:40:00.0,15.760,4133.4,,,,
1894,10/07/22,13:45:00.0,15.760,2755.6,,,,
1895,10/07/22,13:50:00.0,15.473,3788.9,,,,
1896,10/07/22,13:55:00.0,15.282,1980.6,,,,
1897,10/07/22,14:00:00.0,15.187,2927.8,,,,
1898,10/07/22,14:05:00.0,15.187,2927.8,,,,
1899,10/07/22,14:10:00.0,14.996,1808.3,,,,
1900,10/07/22,14:15:00.0,14.900,2066.7,,,,
1901,10/07/22,14:20:00.0,14.900,2927.8,,,,
1902,10/07/22,14:25:00.0,15.091,3444.5,,,,
1903,10/07/22,14:30:00.0,15.091,2927.8,,,,
1904,10/07/22,14:35:00.0,15.091,3272.2,,,,
1905,10/07/22,14:40:00.0,14.996,2066.7,,,,
1906,10/07/22,14:45:00.0,14.900,1097.9,,,,
1907,10/07/22,14:50:00.0,14.709,1108.7,,,,
1908,10/07/22,14:55:00.0,14.517,775.0,,,,
1909,10/07/22,15:00:00.0,14.421,656.6,,,,
1910,10/07/22,15:05:00.0,14.230,613.5,,,,
1911,10/07/22,15:10:00.0,14.230,1205.6,,,,
1912,10/07/22,15:15:00.0,14.134,1237.9,,,,
1913,10/07/22,15:20:00.0,14.134,3100.0,,,,
1914,10/07/22,15:25:00.0,14.325,2497.2,,,,
1915,10/07/22,15:30:00.0,14.325,1334.7,,,,
1916,10/07/22,15:35:00.0,14.230,2411.1,,,,
1917,10/07/22,15:40:00.0,14.230,3788.9,,,,
1918,10/07/22,15:45:00.0,14.325,2927.8,,,,
1919,10/07/22,15:50:00.0,14.230,3616.7,,,,
1920,10/07/22,15:55:00.0,14.325,3961.1,,,,
1921,10/07/22,16:00:00.0,14.230,4305.6,,,,
1922,10/07/22,16:05:00.0,13.942,1808.3,,,,
1923,10/07/22,16:10:00.0,13.654,2411.1,,,,
1924,10/07/22,16:15:00.0,13.558,2325.0,,,,
1925,10/07/22,16:20:00.0,13.461,1980.6,,,,
1926,10/07/22,16:25:00.0,13.269,1722.2,,,,
1927,10/07/22,16:30:00.0,13.173,1173.3,,,,
1928,10/07/22,16:35:00.0,13.076,968.8,,,,
1929,10/07/22,16:40:00.0,13.076,990.3,,,,
1930,10/07/22,16:45:00.0,12.980,947.2,,,,
1931,10/07/22,16:50:00.0,12.883,667.4,,,,
1932,10/07/22,16:55:00.0,12.690,721.2,,,,
1933,10/07/22,17:00:00.0,12.690,710.4,,,,
1934,10/07/22,17:05:00.0,12.594,656.6,,,,
1935,10/07/22,17:10:00.0,12.594,635.1,,,,
1936,10/07/22,17:15:00.0,12.594,742.7,,,,
1937,10/07/22,17:20:00.0,12.594,516.7,,,,
1938,10/07/22,17:25:00.0,12.594,376.7,,,,
1939,10/07/22,17:30:00.0,12.497,226.0,,,,
1940,10/07/22,17:35:00.0,12.401,193.8,,,,
1941,10/07/22,17:40:00.0,12.401,193.8,,,,
1942,10/07/22,17:45:00.0,12.401,139.9,,,,
1943,10/07/22,17:50:00.0,12.401,129.2,,,,
1944,10/07/22,17:55:00.0,12.401,129.2,,,,
1945,10/07/22,18:00:00.0,12.304,258.3,,,,
1946,10/07/22,18:05:00.0,12.207,505.9,,,,
1947,10/07/22,18:10:00.0,12.110,226.0,,,,
1948,10/07/22,18:15:00.0,12.013,129.2,,,,
1949,10/07/22,18:20:00.0,11.916,150.7,,,,
1950,10/07/22,18:25:00.0,11.916,139.9,,,,
1951,10/07/22,18:30:00.0,11.819,53.8,,,,
1952,10/07/22,18:35:00.0,11.722,32.3,,,,
1953,10/07/22,18:40:00.0,11.625,10.8,,,,
1954,10/07/22,18:45:00.0,11.528,0.0,,,,
1955,10/07/22,18:50:00.0,11.528,0.0,,,,
1956,10/07/22,18:55:00.0,11.431,0.0,,,,
1957,10/07/22,19:00:00.0,11.431,0.0,,,,
1958,10/07/22,19:05:00.0,11.334,0.0,,,,
1959,10/07/22,19:10:00.0,11.334,0.0,,,,
1960,10/07/22,19:15:00.0,11.236,0.0,,,,
1961,10/07/22,19:20:00.0,11.236,0.0,,,,
1962,10/07/22,19:25:00.0,11.139,0.0,,,,
1963,10/07/22,19:30:00.0,11.139,0.0,,,,
1964,10/07/22,19:35:00.0,11.041,0.0,,,,
1965,10/07/22,19:40:00.0,11.041,0.0,,,,
1966,10/07/22,19:45:00.0,10.944,0.0,,,,
1967,10/07/22,19:50:00.0,10.748,0.0,,,,
1968,10/07/22,19:55:00.0,10.651,0.0,,,,
1969,10/07/22,20:00:00.0,10.553,0.0,,,,
1970,10/07/22,20:05:00.0,10.455,0.0,,,,
1971,10/07/22,20:10:00.0,10.357,0.0,,,,
1972,10/07/22,20:15:00.0,10.357,0.0,,,,
1973,10/07/22,20:20:00.0,10.161,0.0,,,,
1974,10/07/22,20:25:00.0,10.161,0.0,,,,
1975,10/07/22,20:30:00.0,10.063,0.0,,,,
1976,10/07/22,20:35:00.0,9.866,0.0,,,,
1977,10/07/22,20:40:00.0,9.768,0.0,,,,
1978,10/07/22,20:45:00.0,9.768,0.0,,,,
1979,10/07/22,20:50:00.0,9.669,0.0,,,,
1980,10/07/22,20:55:00.0,9.669,0.0,,,,
1981,10/07/22,21:00:00.0,9.571,0.0,,,,
1982,10/07/22,21:05:00.0,9.472,0.0,,,,
1983,10/07/22,21:10:00.0,9.373,0.0,,,,
1984,10/07/22,21:15:00.0,9.275,0.0,,,,
1985,10/07/22,21:20:00.0,9.275,0.0,,,,
1986,10/07/22,21:25:00.0,9.176,0.0,,,,
1987,10/07/22,21:30:00.0,9.077,0.0,,,,
1988,10/07/22,21:35:00.0,8.978,0.0,,,,
1989,10/07/22,21:40:00.0,8.879,0.0,,,,
1990,10/07/22,21:45:00.0,8.779,0.0,,,,
1991,10/07/22,21:50:00.0,8.779,0.0,,,,
1992,10/07/22,21:55:00.0,8.779,0.0,,,,
1993,10/07/22,22:00:00.0,8.879,0.0,,,,
1994,10/07/22,22:05:00.0,8.879,0.0,,,,
1995,10/07/22,22:10:00.0,8.879,0.0,,,,
1996,10/07/22,22:15:00.0,8.879,0.0,,,,
1997,10/07/22,22:20:00.0,8.879,0.0,,,,
1998,10/07/22,22:25:00.0,8.879,0.0,,,,
1999,10/07/22,22:30:00.0,8.978,0.0,,,,
2000,10/07/22,22:35:00.0,8.978,0.0,,,,
2001,10/07/22,22:40:00.0,9.077,0.0,,,,
2002,10/07/22,22:45:00.0,9.077,0.0,,,,
2003,10/07/22,22:50:00.0,9.077,0.0,,,,
2004,10/07/22,22:55:00.0,9.077,0.0,,,,
2005,10/07/22,23:00:00.0,8.978,0.0,,,,
2006,10/07/22,23:05:00.0,9.077,0.0,,,,
2007,10/07/22,23:10:00.0,8.978,0.0,,,,
2008,10/07/22,23:15:00.0,8.879,0.0,,,,
2009,10/07/22,23:20:00.0,8.879,0.0,,,,
2010,10/07/22,23:25:00.0,8.779,0.0,,,,
2011,10/07/22,23:30:00.0,8.779,0.0,,,,
2012,10/07/22,23:35:00.0,8.680,0.0,,,,
2013,10/07/22,23:40:00.0,8.581,0.0,,,,
2014,10/07/22,23:45:00.0,8.481,0.0,,,,
2015,10/07/22,23:50:00.0,8.581,0.0,,,,
2016,10/07/22,23:55:00.0,8.581,0.0,,,,
2017,10/08/22,00:00:00.0,8.481,0.0,,,,
2018,10/08/22,00:05:00.0,8.481,0.0,,,,
2019,10/08/22,00:10:00.0,8.481,0.0,,,,
2020,10/08/22,00:15:00.0,8.481,0.0,,,,
2021,10/08/22,00:20:00.0,8.382,0.0,,,,
2022,10/08/22,00:25:00.0,8.382,0.0,,,,
2023,10/08/22,00:30:00.0,8.282,0.0,,,,
2024,10/08/22,00:35:00.0,8.182,0.0,,,,
2025,10/08/22,00:40:00.0,8.082,0.0,,,,
2026,10/08/22,00:45:00.0,7.983,0.0,,,,
2027,10/08/22,00:50:00.0,7.882,0.0,,,,
2028,10/08/22,00:55:00.0,7.882,0.0,,,,
2029,10/08/22,01:00:00.0,7.882,0.0,,,,
2030,10/08/22,01:05:00.0,7.882,0.0,,,,
2031,10/08/22,01:10:00.0,7.882,0.0,,,,
2032,10/08/22,01:15:00.0,7.882,0.0,,,,
2033,10/08/22,01:20:00.0,7.782,0.0,,,,
2034,10/08/22,01:25:00.0,7.782,0.0,,,,
2035,10/08/22,01:30:00.0,7.682,0.0,,,,
2036,10/08/22,01:35:00.0,7.582,0.0,,,,
2037,10/08/22,01:40:00.0,7.481,0.0,,,,
2038,10/08/22,01:45:00.0,7.481,0.0,,,,
2039,10/08/22,01:50:00.0,7.381,0.0,,,,
2040,10/08/22,01:55:00.0,7.280,0.0,,,,
2041,10/08/22,02:00:00.0,7.280,0.0,,,,
2042,10/08/22,02:05:00.0,7.179,0.0,,,,
2043,10/08/22,02:10:00.0,7.179,0.0,,,,
2044,10/08/22,02:15:00.0,7.079,0.0,,,,
2045,10/08/22,02:20:00.0,7.079,0.0,,,,
2046,10/08/22,02:25:00.0,6.978,0.0,,,,
2047,10/08/22,02:30:00.0,6.877,0.0,,,,
2048,10/08/22,02:35:00.0,6.877,0.0,,,,
2049,10/08/22,02:40:00.0,6.877,0.0,,,,
2050,10/08/22,02:45:00.0,6.775,0.0,,,,
2051,10/08/22,02:50:00.0,6.674,0.0,,,,
2052,10/08/22,02:55:00.0,6.674,0.0,,,,
2053,10/08/22,03:00:00.0,6.573,0.0,,,,
2054,10/08/22,03:05:00.0,6.573,0.0,,,,
2055,10/08/22,03:10:00.0,6.471,0.0,,,,
2056,10/08/22,03:15:00.0,6.471,0.0,,,,
2057,10/08/22,03:20:00.0,6.471,0.0,,,,
2058,10/08/22,03:25:00.0,6.471,0.0,,,,
2059,10/08/22,03:30:00.0,6.370,0.0,,,,
2060,10/08/22,03:35:00.0,6.268,0.0,,,,
2061,10/08/22,03:40:00.0,6.268,0.0,,,,
2062,10/08/22,03:45:00.0,6.268,0.0,,,,
2063,10/08/22,03:50:00.0,6.166,0.0,,,,
2064,10/08/22,03:55:00.0,6.166,0.0,,,,
2065,10/08/22,04:00:00.0,6.166,0.0,,,,
2066,10/08/22,04:05:00.0,6.166,0.0,,,,
2067,10/08/22,04:10:00.0,6.166,0.0,,,,
2068,10/08/22,04:15:00.0,6.064,0.0,,,,
2069,10/08/22,04:20:00.0,6.064,0.0,,,,
2070,10/08/22,04:25:00.0,6.064,0.0,,,,
2071,10/08/22,04:30:00.0,6.064,0.0,,,,
2072,10/08/22,04:35:00.0,6.064,0.0,,,,
2073,10/08/22,04:40:00.0,5.962,0.0,,,,
2074,10/08/22,04:45:00.0,5.757,0.0,,,,
2075,10/08/22,04:50:00.0,5.655,0.0,,,,
2076,10/08/22,04:55:00.0,5.552,0.0,,,,
2077,10/08/22,05:00:00.0,5.655,0.0,,,,
2078,10/08/22,05:05:00.0,5.655,0.0,,,,
2079,10/08/22,05:10:00.0,5.655,0.0,,,,
2080,10/08/22,05:15:00.0,5.757,0.0,,,,
2081,10/08/22,05:20:00.0,5.757,0.0,,,,
2082,10/08/22,05:25:00.0,5.757,0.0,,,,
